model,person,predicted_person,count,n_seeds,mean_confidence,mean_abs_yaw
Model_B,person152,person136,1,1,0.2646296,75.0
Model_B,person064,person137,1,1,0.26415417,75.0
Model_B,person061,person079,1,1,0.26358896,90.0
Model_B,person118,person031,1,1,0.26354954,90.0
Model_B,person019,person142,1,1,0.26327246,45.0
Model_B,person139,person015,1,1,0.26317933,75.0
Model_B,person143,person137,1,1,0.2615846,75.0
Model_B,person114,person045,1,1,0.26064608,75.0
Model_B,person089,person096,1,1,0.26031378,90.0
Model_B,person026,person032,1,1,0.26021373,90.0
Model_B,person079,person088,1,1,0.2598949,90.0
Model_B,person112,person036,1,1,0.25827593,90.0
Model_B,person048,person031,1,1,0.25780717,15.0
Model_B,person023,person137,1,1,0.25731394,75.0
Model_B,person004,person136,1,1,0.2559813,15.0
Model_B,person129,person036,1,1,0.25564742,90.0
Model_B,person108,person116,1,1,0.2549353,75.0
Model_B,person034,person029,1,1,0.2545204,75.0
Model_B,person101,person011,1,1,0.25405303,15.0
Model_B,person038,person051,1,1,0.25401106,75.0
Model_B,person024,person137,1,1,0.25398156,75.0
Model_B,person061,person137,1,1,0.25375625,75.0
Model_B,person083,person096,1,1,0.25365666,75.0
Model_B,person059,person021,1,1,0.25352877,75.0
Model_B,person090,person017,1,1,0.2532705,90.0
Model_B,person133,person015,1,1,0.2527756,75.0
Model_B,person085,person150,1,1,0.25227523,90.0
Model_B,person129,person026,1,1,0.25122333,75.0
Model_B,person084,person143,1,1,0.25090024,75.0
Model_B,person014,person046,1,1,0.25058872,90.0
Model_B,person037,person112,1,1,0.2505581,45.0
Model_B,person129,person015,1,1,0.25025743,75.0
Model_B,person092,person137,1,1,0.2502035,75.0
Model_B,person131,person114,1,1,0.24964663,90.0
Model_B,person023,person084,1,1,0.24870014,15.0
Model_B,person039,person057,1,1,0.24855389,75.0
Model_B,person047,person098,1,1,0.24829498,90.0
Model_B,person100,person011,1,1,0.2476207,90.0
Model_B,person092,person059,1,1,0.24759127,75.0
Model_B,person144,person045,1,1,0.24719355,75.0
Model_B,person029,person137,1,1,0.2464644,75.0
Model_B,person152,person150,1,1,0.24639241,90.0
Model_B,person093,person101,1,1,0.2460921,75.0
Model_B,person063,person137,1,1,0.24558365,75.0
Model_B,person126,person015,1,1,0.24445465,75.0
Model_B,person124,person102,1,1,0.24444066,60.0
Model_B,person138,person058,1,1,0.24440001,90.0
Model_B,person054,person016,1,1,0.24392766,90.0
Model_B,person091,person136,1,1,0.24354649,75.0
Model_B,person141,person015,1,1,0.24298534,75.0
Model_B,person100,person140,1,1,0.24295223,90.0
Model_B,person122,person040,1,1,0.242243,75.0
Model_B,person007,person015,1,1,0.24165894,75.0
Model_B,person047,person073,1,1,0.24068059,90.0
Model_B,person136,person137,1,1,0.24041453,75.0
Model_B,person013,person015,1,1,0.2375817,75.0
Model_B,person003,person043,1,1,0.23751992,75.0
Model_B,person048,person053,1,1,0.23749202,15.0
Model_B,person098,person084,1,1,0.23701568,90.0
Model_B,person132,person071,1,1,0.23681204,75.0
Model_B,person029,person021,1,1,0.23658857,75.0
Model_B,person116,person039,1,1,0.23602904,90.0
Model_B,person084,person101,1,1,0.23593709,75.0
Model_B,person006,person050,1,1,0.23581046,90.0
Model_B,person022,person093,1,1,0.23567419,90.0
Model_B,person144,person059,1,1,0.23503236,75.0
Model_B,person069,person137,1,1,0.23443963,75.0
Model_B,person021,person127,1,1,0.23378049,90.0
Model_B,person091,person100,1,1,0.2337494,75.0
Model_B,person060,person055,1,1,0.23349176,90.0
Model_B,person051,person055,1,1,0.23308364,75.0
Model_B,person096,person134,1,1,0.23304762,90.0
Model_B,person058,person089,1,1,0.23246737,90.0
Model_B,person063,person101,1,1,0.23150937,90.0
Model_B,person148,person137,1,1,0.23150909,75.0
Model_B,person069,person045,1,1,0.23130415,75.0
Model_B,person086,person092,1,1,0.2311949,90.0
Model_B,person096,person059,1,1,0.23076415,75.0
Model_B,person094,person137,1,1,0.22991437,75.0
Model_B,person003,person080,1,1,0.22917505,90.0
Model_B,person089,person008,1,1,0.229146,75.0
Model_B,person027,person116,1,1,0.22906063,75.0
Model_B,person021,person059,1,1,0.22896542,75.0
Model_B,person060,person015,1,1,0.22894348,75.0
Model_B,person146,person026,1,1,0.22867356,75.0
Model_B,person069,person141,1,1,0.22864455,90.0
Model_B,person038,person088,1,1,0.22853339,90.0
Model_B,person041,person026,1,1,0.22846267,15.0
Model_B,person130,person132,1,1,0.22819671,90.0
Model_B,person053,person032,1,1,0.22818187,90.0
Model_B,person066,person119,1,1,0.2273973,90.0
Model_B,person137,person136,1,1,0.22708935,75.0
Model_B,person082,person128,1,1,0.22682418,90.0
Model_B,person099,person011,1,1,0.22665714,90.0
Model_B,person135,person064,1,1,0.22647576,90.0
Model_B,person029,person031,1,1,0.22610794,90.0
Model_B,person101,person057,1,1,0.22591962,45.0
Model_B,person021,person057,1,1,0.22544184,45.0
Model_B,person067,person101,1,1,0.22475861,75.0
Model_B,person084,person021,1,1,0.22473434,75.0
Model_B,person137,person133,1,1,0.2243693,90.0
Model_B,person151,person112,1,1,0.22414742,90.0
Model_B,person019,person032,1,1,0.22403245,75.0
Model_B,person148,person081,1,1,0.22385053,75.0
Model_B,person108,person059,1,1,0.22380558,75.0
Model_B,person127,person058,1,1,0.22350916,90.0
Model_B,person146,person032,1,1,0.22332574,90.0
Model_B,person064,person078,1,1,0.22300206,90.0
Model_B,person025,person045,1,1,0.22196376,75.0
Model_B,person096,person005,1,1,0.22158949,75.0
Model_B,person061,person131,1,1,0.22105551,75.0
Model_B,person065,person001,1,1,0.22078942,75.0
Model_B,person072,person045,1,1,0.2203031,75.0
Model_B,person118,person006,1,1,0.22028649,90.0
Model_B,person074,person004,1,1,0.21991181,90.0
Model_B,person121,person032,1,1,0.21954429,90.0
Model_B,person093,person137,1,1,0.21818998,75.0
Model_B,person061,person136,1,1,0.21816087,75.0
Model_B,person087,person006,1,1,0.21812025,90.0
Model_B,person096,person041,1,1,0.21782507,90.0
Model_B,person067,person116,1,1,0.21775939,75.0
Model_B,person014,person035,1,1,0.21706662,90.0
Model_B,person104,person099,1,1,0.21687518,15.0
Model_B,person109,person119,1,1,0.21680067,15.0
Model_B,person057,person101,1,1,0.2160188,90.0
Model_B,person051,person039,1,1,0.21577354,45.0
Model_B,person124,person152,1,1,0.21570565,45.0
Model_B,person067,person027,1,1,0.21547882,90.0
Model_B,person132,person074,1,1,0.21542026,90.0
Model_B,person093,person057,1,1,0.21538968,75.0
Model_B,person072,person015,1,1,0.21521798,75.0
Model_B,person090,person031,1,1,0.21423143,90.0
Model_B,person005,person030,1,1,0.21422708,90.0
Model_B,person025,person021,1,1,0.21344739,75.0
Model_B,person093,person045,1,1,0.21336414,75.0
Model_B,person028,person024,1,1,0.21327962,90.0
Model_B,person116,person137,1,1,0.21327126,75.0
Model_B,person121,person144,1,1,0.21320155,75.0
Model_B,person050,person116,1,1,0.21293205,75.0
Model_B,person070,person143,1,1,0.21166156,90.0
Model_B,person052,person028,1,1,0.2112717,15.0
Model_B,person058,person045,1,1,0.21097419,75.0
Model_B,person090,person059,1,1,0.21059896,75.0
Model_B,person109,person045,1,1,0.21018085,75.0
Model_B,person029,person059,1,1,0.2095941,75.0
Model_B,person051,person085,1,1,0.20913734,75.0
Model_B,person039,person015,1,1,0.20902625,75.0
Model_B,person121,person117,1,1,0.20867252,90.0
Model_B,person082,person013,1,1,0.20865183,90.0
Model_B,person028,person057,1,1,0.20776673,75.0
Model_B,person101,person098,1,1,0.20727286,15.0
Model_B,person012,person044,1,1,0.20719065,90.0
Model_B,person128,person130,1,1,0.2061991,75.0
Model_B,person028,person047,1,1,0.20566821,75.0
Model_B,person056,person021,1,1,0.20559321,75.0
Model_B,person007,person021,1,1,0.20524223,90.0
Model_B,person029,person050,1,1,0.20522809,90.0
Model_B,person059,person116,1,1,0.20508716,45.0
Model_B,person054,person061,1,1,0.20499419,90.0
Model_B,person055,person063,1,1,0.2029851,75.0
Model_B,person125,person107,1,1,0.20292602,75.0
Model_B,person064,person113,1,1,0.20228393,75.0
Model_B,person105,person136,1,1,0.20222838,90.0
Model_B,person104,person023,1,1,0.20220234,90.0
Model_B,person140,person137,1,1,0.20219348,75.0
Model_B,person058,person059,1,1,0.20216598,90.0
Model_B,person146,person021,1,1,0.20201609,75.0
Model_B,person133,person093,1,1,0.20194523,75.0
Model_B,person100,person051,1,1,0.20188434,45.0
Model_B,person042,person134,1,1,0.20183522,90.0
Model_B,person042,person090,1,1,0.2013639,90.0
Model_B,person045,person059,1,1,0.20131192,90.0
Model_B,person025,person024,1,1,0.20130803,90.0
Model_B,person074,person092,1,1,0.201106,90.0
Model_B,person071,person113,1,1,0.20092729,90.0
Model_B,person096,person127,1,1,0.20071076,75.0
Model_B,person115,person015,1,1,0.2005203,75.0
Model_B,person037,person093,1,1,0.20008121,75.0
Model_B,person030,person050,1,1,0.19994712,90.0
Model_B,person109,person032,1,1,0.19926123,90.0
Model_B,person082,person136,1,1,0.19861206,75.0
Model_B,person136,person101,1,1,0.19857672,75.0
Model_B,person101,person116,1,1,0.19857438,45.0
Model_B,person013,person038,1,1,0.19815575,90.0
Model_B,person009,person045,1,1,0.1979531,75.0
Model_B,person089,person021,1,1,0.1977975,75.0
Model_B,person139,person026,1,1,0.19748707,75.0
Model_B,person018,person064,1,1,0.19745839,90.0
Model_B,person114,person026,1,1,0.19744387,75.0
Model_B,person133,person137,1,1,0.19665748,75.0
Model_B,person004,person143,1,1,0.19625571,15.0
Model_B,person117,person146,1,1,0.19512077,75.0
Model_B,person049,person026,1,1,0.19465567,15.0
Model_B,person004,person099,1,1,0.19430445,75.0
Model_B,person018,person137,1,1,0.19428004,75.0
Model_B,person018,person118,1,1,0.19379888,90.0
Model_B,person013,person127,1,1,0.19378799,75.0
Model_B,person100,person043,1,1,0.193346,75.0
Model_B,person069,person068,1,1,0.19320337,75.0
Model_B,person032,person134,1,1,0.19302371,90.0
Model_B,person041,person038,1,1,0.1927796,90.0
Model_B,person104,person061,1,1,0.19234352,90.0
Model_B,person066,person021,1,1,0.19227141,75.0
Model_B,person064,person129,1,1,0.19221833,90.0
Model_B,person105,person022,1,1,0.1922155,75.0
Model_B,person088,person106,1,1,0.19212614,75.0
Model_B,person089,person111,1,1,0.19176617,90.0
Model_B,person147,person048,1,1,0.19134782,90.0
Model_B,person127,person068,1,1,0.1909834,90.0
Model_B,person001,person128,1,1,0.19088545,90.0
Model_B,person013,person105,1,1,0.19036622,15.0
Model_B,person071,person124,1,1,0.18962726,90.0
Model_B,person052,person133,1,1,0.18948068,90.0
Model_B,person067,person051,1,1,0.18907458,15.0
Model_B,person098,person102,1,1,0.18876912,90.0
Model_B,person016,person045,1,1,0.18869402,75.0
Model_B,person097,person021,1,1,0.1876276,90.0
Model_B,person108,person140,1,1,0.18742797,90.0
Model_B,person073,person138,1,1,0.18689695,60.0
Model_B,person120,person091,1,1,0.18580967,90.0
Model_B,person121,person090,1,1,0.1855226,90.0
Model_B,person118,person122,1,1,0.18474948,90.0
Model_B,person100,person073,1,1,0.18454659,45.0
Model_B,person067,person152,1,1,0.18434033,75.0
Model_B,person026,person127,1,1,0.18416858,75.0
Model_B,person137,person101,1,1,0.18415196,75.0
Model_B,person079,person090,1,1,0.18410188,90.0
Model_B,person075,person109,1,1,0.18377812,75.0
Model_B,person074,person055,1,1,0.183501,90.0
Model_B,person068,person015,1,1,0.18285756,75.0
Model_B,person100,person133,1,1,0.182469,90.0
Model_B,person005,person057,1,1,0.1823607,75.0
Model_B,person105,person062,1,1,0.1822293,90.0
Model_B,person131,person109,1,1,0.18221347,75.0
Model_B,person099,person071,1,1,0.18171297,90.0
Model_B,person065,person008,1,1,0.18168731,75.0
Model_B,person153,person040,1,1,0.18161924,75.0
Model_B,person093,person146,1,1,0.18161073,90.0
Model_B,person145,person044,1,1,0.18146555,90.0
Model_B,person018,person068,1,1,0.18090697,90.0
Model_B,person087,person064,1,1,0.18045363,90.0
Model_B,person129,person029,1,1,0.1802884,75.0
Model_B,person136,person047,1,1,0.18003431,90.0
Model_B,person143,person022,1,1,0.17995673,90.0
Model_B,person110,person029,1,1,0.17995217,90.0
Model_B,person045,person107,1,1,0.17991261,90.0
Model_B,person049,person136,1,1,0.17989482,90.0
Model_B,person083,person015,1,1,0.17933898,75.0
Model_B,person124,person039,1,1,0.17911848,45.0
Model_B,person151,person057,1,1,0.1790154,75.0
Model_B,person026,person134,1,1,0.17888956,90.0
Model_B,person088,person137,1,1,0.17850025,75.0
Model_B,person094,person113,1,1,0.17794074,45.0
Model_B,person059,person137,1,1,0.17752811,75.0
Model_B,person060,person137,1,1,0.17727609,75.0
Model_B,person023,person062,1,1,0.17724821,90.0
Model_B,person056,person134,1,1,0.17651202,90.0
Model_B,person150,person058,1,1,0.17643599,90.0
Model_B,person129,person126,1,1,0.17621109,90.0
Model_B,person136,person002,1,1,0.1754326,90.0
Model_B,person004,person047,1,1,0.17537014,15.0
Model_B,person083,person038,1,1,0.1752912,90.0
Model_B,person120,person011,1,1,0.17528342,90.0
Model_B,person082,person149,1,1,0.17521657,90.0
Model_B,person020,person137,1,1,0.17519023,75.0
Model_B,person072,person101,1,1,0.1751386,75.0
Model_B,person056,person025,1,1,0.17505398,90.0
Model_B,person152,person084,1,1,0.17476147,75.0
Model_B,person052,person137,1,1,0.17455968,75.0
Model_B,person052,person010,1,1,0.17435032,90.0
Model_B,person009,person021,1,1,0.1743202,75.0
Model_B,person139,person099,1,1,0.17426115,90.0
Model_B,person092,person001,1,1,0.17412622,75.0
Model_B,person049,person021,1,1,0.17409766,75.0
Model_B,person054,person008,1,1,0.17399815,90.0
Model_B,person136,person004,1,1,0.17352496,90.0
Model_B,person072,person031,1,1,0.17343535,90.0
Model_B,person082,person024,1,1,0.17330013,90.0
Model_B,person134,person137,1,1,0.17305095,75.0
Model_B,person001,person114,1,1,0.1727825,90.0
Model_B,person053,person087,1,1,0.1716541,90.0
Model_B,person149,person137,1,1,0.1712316,75.0
Model_B,person108,person107,1,1,0.17110284,75.0
Model_B,person060,person045,1,1,0.17081676,75.0
Model_B,person080,person035,1,1,0.17064075,90.0
Model_B,person104,person071,1,1,0.17063263,75.0
Model_B,person027,person029,1,1,0.1705842,45.0
Model_B,person096,person149,1,1,0.17056246,90.0
Model_B,person093,person043,1,1,0.17046025,75.0
Model_B,person077,person001,1,1,0.1703492,90.0
Model_B,person031,person151,1,1,0.17021692,90.0
Model_B,person100,person116,1,1,0.17008854,45.0
Model_B,person047,person107,1,1,0.1696545,75.0
Model_B,person121,person059,1,1,0.16956191,90.0
Model_B,person061,person101,1,1,0.16954848,75.0
Model_B,person049,person061,1,1,0.16951136,90.0
Model_B,person132,person135,1,1,0.16938367,90.0
Model_B,person056,person107,1,1,0.16929339,75.0
Model_B,person010,person057,1,1,0.16909724,75.0
Model_B,person127,person008,1,1,0.16877711,75.0
Model_B,person135,person011,1,1,0.16871163,90.0
Model_B,person060,person126,1,1,0.16866954,90.0
Model_B,person151,person011,1,1,0.16862603,75.0
Model_B,person043,person057,1,1,0.1683371,15.0
Model_B,person118,person112,1,1,0.16814089,90.0
Model_B,person048,person137,1,1,0.16801248,75.0
Model_B,person101,person043,1,1,0.16769992,90.0
Model_B,person064,person047,1,1,0.16765006,90.0
Model_B,person094,person029,1,1,0.1675954,90.0
Model_B,person110,person134,1,1,0.16751161,90.0
Model_B,person060,person134,1,1,0.16745357,90.0
Model_B,person119,person021,1,1,0.16732217,75.0
Model_B,person042,person095,1,1,0.16713965,90.0
Model_B,person106,person019,1,1,0.16692615,90.0
Model_B,person060,person057,1,1,0.16657664,75.0
Model_B,person134,person015,1,1,0.16629279,75.0
Model_B,person005,person105,1,1,0.16586743,75.0
Model_B,person111,person015,1,1,0.16561268,75.0
Model_B,person129,person111,1,1,0.16553979,90.0
Model_B,person091,person108,1,1,0.16542983,90.0
Model_B,person001,person059,1,1,0.1654255,90.0
Model_B,person019,person015,1,1,0.16534744,75.0
Model_B,person049,person137,1,1,0.16530421,75.0
Model_B,person107,person101,1,1,0.16530004,75.0
Model_B,person009,person127,1,1,0.16515914,75.0
Model_B,person006,person021,1,1,0.16479366,75.0
Model_B,person068,person058,1,1,0.16408972,90.0
Model_B,person034,person133,1,1,0.16377419,90.0
Model_B,person081,person015,1,1,0.16370156,75.0
Model_B,person053,person013,1,1,0.16335726,75.0
Model_B,person147,person026,1,1,0.1629231,75.0
Model_B,person055,person136,1,1,0.16286199,75.0
Model_B,person069,person060,1,1,0.16276887,75.0
Model_B,person012,person040,1,1,0.16256699,75.0
Model_B,person030,person088,1,1,0.16247784,90.0
Model_B,person111,person024,1,1,0.16247773,90.0
Model_B,person034,person033,1,1,0.16212893,75.0
Model_B,person030,person008,1,1,0.16184355,75.0
Model_B,person135,person143,1,1,0.16174053,90.0
Model_B,person070,person114,1,1,0.16166458,90.0
Model_B,person061,person102,1,1,0.16156563,90.0
Model_B,person112,person093,1,1,0.1614097,75.0
Model_B,person127,person113,1,1,0.16125838,90.0
Model_B,person062,person055,1,1,0.16117167,75.0
Model_B,person061,person035,1,1,0.16091679,90.0
Model_B,person043,person023,1,1,0.16070037,90.0
Model_B,person067,person136,1,1,0.16069049,75.0
Model_B,person002,person015,1,1,0.16033204,75.0
Model_B,person096,person128,1,1,0.16031343,90.0
Model_B,person091,person143,1,1,0.16003148,75.0
Model_B,person032,person053,1,1,0.15984787,75.0
Model_B,person145,person061,1,1,0.15934914,90.0
Model_B,person152,person107,1,1,0.15923682,75.0
Model_B,person138,person057,1,1,0.15900406,75.0
Model_B,person076,person125,1,1,0.15858352,90.0
Model_B,person049,person135,1,1,0.15847439,45.0
Model_B,person002,person101,1,1,0.15826413,75.0
Model_B,person112,person003,1,1,0.15793341,90.0
Model_B,person039,person101,1,1,0.15781789,45.0
Model_B,person103,person050,1,1,0.15780601,90.0
Model_B,person085,person026,1,1,0.15775262,15.0
Model_B,person130,person057,1,1,0.15771863,75.0
Model_B,person047,person152,1,1,0.1574898,90.0
Model_B,person002,person137,1,1,0.15739231,75.0
Model_B,person072,person081,1,1,0.15712646,90.0
Model_B,person091,person034,1,1,0.15704854,90.0
Model_B,person082,person083,1,1,0.15685733,45.0
Model_B,person024,person059,1,1,0.15663487,75.0
Model_B,person056,person095,1,1,0.15644798,90.0
Model_B,person004,person095,1,1,0.15621012,90.0
Model_B,person001,person099,1,1,0.15609637,90.0
Model_B,person115,person008,1,1,0.15568937,90.0
Model_B,person076,person065,1,1,0.15556309,90.0
Model_B,person102,person113,1,1,0.15518539,90.0
Model_B,person093,person100,1,1,0.1548422,90.0
Model_B,person072,person078,1,1,0.15478772,90.0
Model_B,person144,person143,1,1,0.15456946,75.0
Model_B,person002,person084,1,1,0.15426001,90.0
Model_B,person041,person085,1,1,0.15303236,45.0
Model_B,person132,person073,1,1,0.15288223,90.0
Model_B,person063,person035,1,1,0.15282299,90.0
Model_B,person018,person021,1,1,0.15266503,75.0
Model_B,person069,person110,1,1,0.15211493,90.0
